Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,GV_Type,Involves_Students_Staff,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Multiple_Location,Preplanned,SRO_School,Security_Screening,Screening_Outcome,Shots_Fired,School_Lockdown,LAT,LNG,Campus_Type,Zipcode
20130820GAROD,8,20,2013,2013-08-20,Ronald E. McNair Discovery Learning Academy,0,0,0,0,"https://www.nbcnews.com/news/us-news/authorities-georgia-shooting-suspect-had-nearly-500-rounds-ammunition-flna6C10968110 https://www.11alive.com/article/features/she-saved-a-school-from-a-mass-shooting-years-later-antoinette-tuff-continues-to-inspire-and-teach-tuff-tactics/85-165e5660-a34e-4b53-bc3e-d4289599417d
https://abcnews.go.com/amp/US/elementary-school-clerk-convinced-suspect-put-weapons-surrender/story?id=20014879",11.0,International,4.0,Summer,Decatur,GA,Elementary,Office,Inside School Building,Yes,Morning Classes,12:51:00,1.0,"Bipolar, had assault rifle and multiple other weapons, exchanged fire with police outside of school","Shooter had bipolar disorder. Recently stopped taking medication. Walked into office of elementary school with an AK47 and held two employees hostage. Told employee to call a local TV station to film cops dying. Had 498 rounds with him. School employee talked him down and he eventually surrendered to police. Allegedly, shooter said he had nothing to live for and he was ready to die. Fired 6 rounds at police outside of school. Not clear if he had other weapons. Affiliation with school is unclear. Got rifle from someone else, took a selfie with the weapon prior to shooting, recovered from shooter's phone. The female housing him reported that he didn't seem to have any friends, that his birth mother was dead and that he didn't know his father; also shooter was quiet and didn't show any violent tendencies. Brother reported shooter had threatened to shoot him in the past.",Psychosis,,Yes,Victims Targeted,No,,Yes,No,No,No,No,No,Yes,Single Room,Yes,No,Unknown,,6,No,33.7273,-84.3068,,30032
20130815TNNOC,8,15,2013,2013-08-15,Northwest High School,1,0,1,0,https://www.theleafchronicle.com/story/news/2017/03/10/one-familys-emotional-trial-ends-without-answers/98871314/,5.0,Local,2.0,Summer,Clarksville,TN,Middle,Parking Lot,Outside on School Property,No,Night,02:00:00,1.0,Fight between non-students in school parking lot,"Victim, shooter, and accomplices met in local bar. One of the suspects' ex girlfriend reported the men had an argument. Shooter allegedly offered the victim a ride home, stopped at a crack house on the way, where shooter claims victim got a gun. Shooter stated he pulled into school parking lot because victim was going to throw up. Shooter said victim pulled gun on him but it dropped to the floor - shooter said he picked up gun and it fired striking/killing victim. The other suspects were also there in another car, the girlfriend was sleeping in the back. The video footage from the parking lot is from too far away. Allegedly, shooter tried to clean the blood stains and to get rid of the car. The case was declared a mistrial and no public reason was provided.",Escalation of Dispute,,No,Victims Targeted,Yes,Reginald Nesmith. Kevin Forman,No,No,No,No,No,No,,,No,,Unknown,,1,,36.575367,-87.431358,,37042
20130619FLALW,6,19,2013,2013-06-19,Alexander W. Dreyfoos School of the Arts,2,0,2,0,https://www.cbsnews.com/news/two-custodians-found-shot-to-death-at-fla-high-school-police-name-person-of-interest-report-says/,11.0,International,4.0,Summer,West Palm Beach,FL,High,Office,Inside School Building,No,Not a School Day,06:30:00,1.0,School maintenance worker killed co-workers,Shooter was maintenance man at school - shot and killed two co-workers then fled to Columbia - In 2017 he turned himself in to local authorities and returned to US to face charges of first degree murder. Shooter had a history of violent behavior exhibited at the school in the past.,Escalation of Dispute,,Yes,Victims Targeted,No,,No,No,No,No,No,No,,,No,,Unknown,,4,,26.708669,-80.061305,,33401
20130618NCHIC,6,18,2013,2013-06-18,Hidden Valley Elementary School,0,1,1,1,https://www.wsoctv.com/news/local/gunfire-school-campus-part-undercover-drug-operati/335014423,1.0,Local,2.0,Summer,Charlotte,NC,Elementary,Parking Lot,Outside on School Property,No,After School,14:00:00,1.0,Undercover officers were shot at by suspects during drug deal,"Undercover operation took place on school parking lot - after undercover drug deal, the suspect tried to rob the undercover officers and they exchanged shots. The suspect was shot in the head and died later in the hospital, the informant was injured, the second suspect fled but was arrested the next day.",Illegal Activity,,No,Victims Targeted,Yes,Two suspects shot at officers,No,No,Yes,No,No,No,,,No,,Unknown,,>10,,35.269277,-80.781962,,28213
20130523FLREH,5,23,2013,2013-05-23,Redland Middle School,0,1,1,0,https://www.nbcmiami.com/news/local/Redland-Middle-School-Student-Injured-After-Bullet-Thrown-on-Floor-Exploded-Official-208862711.html,5.0,Regional,2.0,Spring,Homestead,FL,Middle,Classroom,Inside School Building,Yes,Afternoon Classes,14:40:00,1.0,Accidental; gun in backpack discharged in classroom,"11 year old boy put a gun in his backpack and brought it to school. When he dropped his backpack, the gun accidentally fired shooting another male classmate in the leg.",Accidental,,Yes,Random Shooting,No,,No,No,No,No,No,No,,,No,No,Unknown,,1,Yes,25.5369,-80.453001,,33031
20130513ALOSB,5,13,2013,2013-05-13,Ossie Ware Mitchell Middle School,0,0,0,0,http://www.wbrc.com/story/22251179/parent-allegedly-fires-gun-when-daughters-fight-at-school,1.0,Local,2.0,Spring,Birmingham,AL,Middle,Parking Lot,Outside on School Property,Yes,After School,,1.0,Mother of student fired shot during large fight,"While fight was occuring between multiple female students, a mother of one of the student grabbed a gun from her car and allegedly fired one shot into the ground. During that time the father of the other 2 girls was trying to break up the fight and was told later that the shooter allegedly pointed the gun at him before she shot at the ground. No one was injured. Shooter was arrested and charged with reckless endangerment, as well as ""certain persons forbidden to possess firearms"", and possession of marijuana, which she had at the time of the shooting. Allegedly, shooter's daughter had beaten one of the other girls up before, parents filed a complaint and were told the accused girl would be moved to a different school but that did not happen. When the attacked girl recovered, parents sent her back to school and the accused girl attacked her again, which started the conflict that ended in shooting.",Escalation of Dispute,,Yes,,No,,No,No,No,No,No,No,,,No,No,Unknown,,1,No,33.565115,-86.715305,,35206
20130430NMTUT,4,30,2013,2013-04-30,Tularosa Elementary School,0,0,0,1,https://www.abqjournal.com/253495/grand-jury-shooting-outside-school-was-justified.html,1.0,Local,2.0,Spring,Tularosa,NM,Elementary,Outside on School Property,Outside on School Property,No,Night,,,Suspect exchanged fire with officer and was shot dead on scene,"Officer involved shooting of 19 year old suspect who was shot / killed on school property. Officer was checking on a school when he spotted a male who had a warrant out for his arrest. The male (later - victim) pulled out a .22 rifle, exchanged shots with officer and sheriff's deputies, and was shot dead on scene.",Illegal Activity,,No,Victims Targeted,No,,No,No,Yes,No,No,No,,,No,,Unknown,,1,,33.073231,-106.011681,,88352
20130429OHLAC,4,29,2013,2013-04-29,La Salle High School,0,0,0,0,https://www.cbsnews.com/news/la-salle-high-school-shooting-update-gun-used-in-ohio-classroom-came-from-home-police-say/,1.0,Local,2.0,Spring,Cincinnati,OH,High,Classroom,Inside School Building,Yes,Morning Classes,08:00:00,1.0,Suicide attempt during class in classroom,"Shooter brough .45 caliber from home and while seated in the front row of his morning classes, pulled the gun out, chambered a round and shot himself - no motive was given. Shooter made the top honor roll on the most recent academic report and has been active in Boy Scouts, had an extensive record of community service, and was ""highly involved"" in school life.",Suicide/Attempted,,Yes,Victims Targeted,No,,No,No,No,,No,No,,,No,No,,,1,Yes,39.189162,-84.586704,,45239
20130416TXTET,4,16,2013,2013-04-16,Temple High School,0,0,0,1,http://ktemnews.com/student-who-shot-himself-at-temple-high-school-has-died/,,,2.0,Spring,Temple,TX,High,Other,Outside on School Property,Yes,Morning Classes,,1.0,Student shot self on school tennis court during the school day,15YOM student shot himself in the head on the school tennis courts during morning classes.,Suicide/Attempted,,Yes,Victims Targeted,No,,No,No,No,No,No,No,,,No,,Unknown,,1,,31.106354,-97.353054,,76504
20130321MIDAS,3,21,2013,2013-03-21,Davidson Middle School,0,0,0,1,https://www.usatoday.com/story/news/nation/2013/03/21/michigan-student-13-commits-suicide/2006643/,5.0,Regional,2.0,Spring,Southgate,MI,Middle,Bathroom,Inside School Building,Yes,Before School,08:00:00,1.0,Suicide in school bathroom,"13 year old student shot himself in head with 40 Glock pistol in school bathroom before school began. Reports were contradictory: some students said that shooter was bullied - made fun of for his clothes and hygiene, and was depressed, but the majority said he was nice and funny and was friends with everyone. Shooter left suicide note that he was having a hard time dealing with life - was more of a goodbye letter - no mention of bullying, another student was mentioned in the letter but it sounded more like a goodbye. Gun belonged to family member and was accessible.",Suicide/Attempted,,Yes,Victims Targeted,No,,No,No,No,No,No,No,,,No,No,,,1,Yes,42.192469,-83.19454,,48195
20130227GAGRA,2,27,2013,2013-02-27,Grady High School,0,0,0,0,https://www.ajc.com/news/local/student-who-shot-herself-grady-high-due-court/2tFBhv5vj4RC2VqPUjIIxH/?icmp=np_inform_variation-control,5.0,Regional,2.0,Winter,Atlanta,GA,High,Courtyard,Outside on School Property,Yes,Morning Classes,09:30:00,1.0,Accidental discharge in pocket while running to class,"Shooter accidentally shot herself in thigh while walking through the courtyard. Although school was equipped with metal detectors, the shooter was running late for class so was able to bypass security by being let in through gymnasium doors. Gun later found to be stolen.",Accidental,,Yes,Random Shooting,No,,No,No,No,No,No,No,,,No,Yes,Metal Detectors Front Only,Bypassed,1,Yes,33.781657,-84.369447,,30324
20130213CAHIS,2,13,2013,2013-02-13,Hillside Elementary School,1,0,1,0,https://patch.com/california/sanleandro/man-sentenced-to-prison-for-fatal-2013-shooting-at-hillside-elementary,1.0,Local,2.0,Winter,San Leandro,CA,Elementary,Beside Building,Outside on School Property,No,Evening,20:45:00,1.0,Anger over victim refusing to pay $5 after losing dice game,"20 year old shooter and 18 year old victim were playing dice on school grounds. Victim lost dice game and refused to pay shooter $5. Shooter went to a friend's house, got gun, and came back to school grounds where he shot and killed victim. Shooter was later caught and received 15 years in prison.",Escalation of Dispute,,Yes,Victims Targeted,Yes,"2 other black males were with shooter, they were not charged.",No,No,No,No,No,No,,,No,,Unknown,,2,,37.702867,-122.114736,,94578
20130201MIMAD,2,1,2013,2013-02-01,Martin Luther King High School,1,1,2,1,https://www.wxyz.com/news/man-shot-near-martin-luther-king-jr-high-school-in-detroit,1.0,Local,2.0,Winter,Detroit,MI,High,Parking Lot,Outside on School Property,No,Evening,19:30:00,1.0,"Teens attempted to rob basketball coach, shot both of them killing one (reserve police officer)","Two teens attempted to rob the basketball coach in the parking lot while he was leaving the school, escorting two female players to their cars. Suspects pulled out a gun but the coach was also armed and shot both of them, killing one. Coach was a reserve police officer. Called 911 and stayed on the scene until police arrived. Court ruled justified homicide.",Illegal Activity,,Yes,Neither,Yes,"2 suspects total, 1 handgun",No,No,Yes,No,No,No,,,No,,Unknown,,,,42.343229,-83.013763,,48207
20130131GAPRA,1,31,2013,2013-01-31,Price Middle School,0,1,1,0,https://www.cbsnews.com/news/police-teen-shot-by-fellow-student-at-ga-school/,5.0,Local,2.0,Winter,Atlanta,GA,Middle,Hallway,Inside School Building,Yes,Afternoon Classes,13:50:00,1.0,Fight between classes; possibly gang-related,"Incident occurred between two students between classes. Allegedly, the 2 students had an ongoing conflict. The victim reported that he encountered the shooter who pulled out a gun, the victim started running and was shot in the back. A nearby SRO was able to immediately disarm the shooter. Principle cited a serious problem with gun violence in the community around the school. Possible gang related.",Escalation of Dispute,,Yes,Victims Targeted,No,,No,No,No,No,No,Yes,,,No,Yes,Metal Detectors Failed,Failed,,Yes,33.708922,-84.387458,,30315
20130129ALDAM,1,29,2013,2013-01-29,Dale County School Bus,1,0,1,0,https://www.al.com/montgomery/2013/02/jimmy_lee_dykes_paranoid_poor.html https://www.cbsnews.com/news/fbi-hostage-crisis-jimmy-dykes-kidnapping-hostage-ethan-gilman/,,International,5.0,Winter,Midland City,AL,Elementary,School Bus,School Bus,Yes,Dismissal,15:30:00,1.0,Man shot bus driver and abducted student from school bus,"A 65 year-old man with anti-government grievances boarded a school bus full of students, shot the bus driver, and kidnapped a 5 year-old student. He took the student to an underground bunker and had a extended standoff with the FBI. He planned to use the child hostages to get media attention.",Hostage/Standoff,,Yes,Random Shooting,No,,Yes,No,No,No,No,No,No,,Yes,,,Outside/Off-Property,5,,31.316656,-85.495325,,36350
20130111MIOSD,1,11,2013,2013-01-11,Osborn High School,0,1,1,0,https://www.wxyz.com/news/region/detroit/16-year-old-boy-shot-at-after-basketball-game-in-detroit,1.0,Local,2.0,Winter,Detroit,MI,High,Basketball Court,Off School Property,No,Sport Event,,1.0,Fight after basketball game,Fight occurred following an organized high school basketball game involving multiple juveniles. Shots were fired and one juvenile was struck in the leg. Police questioned multiple juveniles and were unable to identify a suspect. Shooting occurred across the street from school - not on school property.,Escalation of Dispute,,Yes,Victims Targeted,,,No,No,No,No,No,No,,,No,,Unknown,,<10,,42.433935,-83.003089,,48282
20130110CATAT,1,10,2013,2013-01-10,Taft Union High School,0,2,2,0,https://bakersfieldnow.com/news/local/bryan-oliver-takes-plea-deal-in-taft-hs-shooting-case https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf,11.0,National,5.0,Winter,Taft,CA,High,Hallway,Inside School Building,Yes,Morning Classes,09:00:00,1.0,Targeted shooting of bully,"3 suspects dressed in the school uniforms entered school property. After locating the target they were after, they chased both him and another student trying to help get victim get away. One of the suspects shot at the victim several times but only hit a parked car. The suspects were later identified, and the shooter turned himself in. The judge in the case denied treating the shooter as a youthful offender because of his juvenile criminal record.",Bullying,,Yes,Both,No,,No,No,No,Yes,No,No,Yes,Multiple Rooms,Yes,Yes,,,2,Yes,35.146242,-119.460434,,93268
20130107FLAPF,1,7,2013,2013-01-07,Apostolic Revival Center Christian School,1,0,1,0,https://www.usatoday.com/story/news/nation/2013/01/08/school-shooting-florida/1817149/,5.0,Local,2.0,Winter,Fort Myers,FL,K-8,Parking Lot,Outside on School Property,Yes,Morning Classes,11:00:00,1.0,Gang shooting outside of school,5 shot fired in parking lot of school during the school day. Unidentified adult male killed. School was locked down. Police said the shooting was gang related.,Escalation of Dispute,,Yes,Victims Targeted,,,No,No,No,,No,Yes,,,No,No,Unknown,,,Yes,26.639501,-81.834492,,33916
